cap-shape,cap-color,does-bruise-or-bleed,gill-attachment,gill-color,stem-color,has-ring,ring-type,habitat,season
b,n,f,x,p,n,f,f,m,u
f,n,f,x,p,g,f,f,m,u
b,n,f,x,p,n,f,f,d,u
b,n,f,x,p,g,f,f,g,a
b,n,f,x,p,n,f,f,m,a
b,n,f,x,p,n,f,f,d,a
b,n,f,x,p,n,f,f,m,a
f,n,f,x,p,n,f,f,m,a
f,n,f,x,p,n,f,f,d,u
f,n,f,x,p,g,f,f,m,u
f,n,f,x,p,n,f,f,d,u
b,n,f,x,p,g,f,f,m,a
b,n,f,x,p,g,f,f,g,a
f,n,f,x,p,n,f,f,m,u
b,n,f,x,p,n,f,f,m,a
f,n,f,x,p,g,f,f,d,u
f,n,f,x,p,g,f,f,g,a
f,n,f,x,p,g,f,f,g,a
f,n,f,x,p,g,f,f,g,a
b,n,f,x,p,n,f,f,d,u
f,n,f,x,p,n,f,f,m,a
f,n,f,x,p,n,f,f,d,u
b,n,f,x,p,n,f,f,g,u
b,n,f,x,p,n,f,f,g,u
f,n,f,x,p,g,f,f,d,u
f,n,f,x,p,g,f,f,d,a
f,n,f,x,p,g,f,f,d,a
b,n,f,x,p,n,f,f,g,u
b,n,f,x,p,n,f,f,d,u
b,n,f,x,p,n,f,f,m,u
f,n,f,x,p,n,f,f,g,u
f,n,f,x,p,n,f,f,d,u
f,n,f,x,p,n,f,f,g,u
f,n,f,x,p,n,f,f,g,u
b,n,f,x,p,g,f,f,d,u
f,n,f,x,p,n,f,f,m,a
b,n,f,x,p,g,f,f,d,u
b,n,f,x,p,n,f,f,g,u
f,n,f,x,p,g,f,f,m,a
b,n,f,x,p,g,f,f,d,u
f,n,f,x,p,g,f,f,d,a
f,n,f,x,p,g,f,f,m,u
f,n,f,x,p,n,f,f,g,a
f,n,f,x,p,n,f,f,d,a
f,n,f,x,p,n,f,f,d,u
b,n,f,x,p,n,f,f,m,a
b,n,f,x,p,g,f,f,d,u
b,n,f,x,p,g,f,f,d,a
b,n,f,x,p,g,f,f,d,u
b,n,f,x,p,n,f,f,d,a
b,n,f,x,p,g,f,f,m,a
f,n,f,x,p,g,f,f,d,u
f,n,f,x,p,g,f,f,g,u
f,n,f,x,p,n,f,f,g,a
f,n,f,x,p,g,f,f,g,u
b,n,f,x,p,n,f,f,d,u
b,n,f,x,p,n,f,f,m,a
f,n,f,x,p,g,f,f,d,u
f,n,f,x,p,n,f,f,g,a
b,n,f,x,p,n,f,f,m,u
f,n,f,x,p,n,f,f,d,a
b,n,f,x,p,g,f,f,d,a
b,n,f,x,p,n,f,f,d,a
b,n,f,x,p,n,f,f,m,u
f,n,f,x,p,n,f,f,d,u
f,n,f,x,p,n,f,f,d,u
b,n,f,x,p,g,f,f,d,u
b,n,f,x,p,g,f,f,d,u
b,n,f,x,p,n,f,f,g,u
b,n,f,x,p,g,f,f,d,a
b,n,f,x,p,n,f,f,m,u
f,n,f,x,p,g,f,f,d,u
b,n,f,x,p,n,f,f,m,a
f,n,f,x,p,n,f,f,m,u
b,n,f,x,p,n,f,f,m,a
b,n,f,x,p,n,f,f,d,u
f,n,f,x,p,n,f,f,d,a
b,n,f,x,p,g,f,f,m,a
f,n,f,x,p,n,f,f,m,u
b,n,f,x,p,n,f,f,d,u
b,n,f,x,p,n,f,f,d,u
f,n,f,x,p,n,f,f,g,a
f,n,f,x,p,n,f,f,d,u
f,n,f,x,p,n,f,f,d,a
b,n,f,x,p,n,f,f,d,a
f,n,f,x,p,g,f,f,g,u
f,n,f,x,p,n,f,f,g,a
b,n,f,x,p,n,f,f,d,u
f,n,f,x,p,g,f,f,g,u
b,n,f,x,p,g,f,f,d,a
f,n,f,x,p,n,f,f,g,u
b,n,f,x,p,n,f,f,g,a
b,n,f,x,p,n,f,f,m,u
f,n,f,x,p,g,f,f,g,a
f,n,f,x,p,n,f,f,d,u
f,n,f,x,p,n,f,f,g,a
b,n,f,x,p,n,f,f,g,a
f,n,f,x,p,n,f,f,d,a
b,n,f,x,p,n,f,f,m,u
b,n,f,x,p,g,f,f,g,u
b,n,f,x,p,n,f,f,g,a
f,n,f,x,p,n,f,f,g,u
b,n,f,x,p,n,f,f,d,a
f,n,f,x,p,g,f,f,g,a
b,n,f,x,p,g,f,f,m,u
f,n,f,x,p,g,f,f,g,a
f,n,f,x,p,g,f,f,g,u
f,n,f,x,p,n,f,f,m,a
f,n,f,x,p,g,f,f,d,a
b,n,f,x,p,g,f,f,g,a
f,n,f,x,p,g,f,f,m,a
b,n,f,x,p,g,f,f,d,a
b,n,f,x,p,n,f,f,m,u
b,n,f,x,p,g,f,f,d,a
f,n,f,x,p,n,f,f,d,u
b,n,f,x,p,n,f,f,g,u
f,n,f,x,p,g,f,f,g,u
f,n,f,x,p,n,f,f,m,u
f,n,f,x,p,n,f,f,d,a
b,n,f,x,p,g,f,f,m,u
b,n,f,x,p,g,f,f,g,a
f,n,f,x,p,g,f,f,m,a
b,n,f,x,p,g,f,f,g,a
f,n,f,x,p,g,f,f,m,u
b,n,f,x,p,n,f,f,d,u
b,n,f,x,p,n,f,f,d,a
b,n,f,x,p,n,f,f,m,a
f,n,f,x,p,g,f,f,g,a
f,n,f,x,p,n,f,f,g,a
f,n,f,x,p,n,f,f,m,a
b,n,f,x,p,g,f,f,d,a
b,n,f,x,p,n,f,f,g,u
f,n,f,x,p,n,f,f,d,a
b,n,f,x,p,g,f,f,g,u
f,n,f,x,p,g,f,f,d,u
b,n,f,x,p,g,f,f,g,a
f,n,f,x,p,g,f,f,d,u
f,n,f,x,p,g,f,f,m,u
b,n,f,x,p,n,f,f,d,u
f,n,f,x,p,g,f,f,m,u
b,n,f,x,p,n,f,f,g,a
f,n,f,x,p,n,f,f,d,u
f,n,f,x,p,g,f,f,g,a
b,n,f,x,p,g,f,f,m,a
f,n,f,x,p,g,f,f,d,a
f,n,f,x,p,n,f,f,g,u
b,n,f,x,p,n,f,f,d,u
b,n,f,x,p,g,f,f,g,a
b,n,f,x,p,n,f,f,d,u
b,n,f,x,p,n,f,f,d,a
b,n,f,x,p,n,f,f,g,u
f,n,f,x,p,n,f,f,g,u
b,n,f,x,p,g,f,f,g,a
f,n,f,x,p,n,f,f,g,u
f,n,f,x,p,n,f,f,g,a
f,n,f,x,p,n,f,f,d,u
f,n,f,x,p,n,f,f,d,a
b,n,f,x,p,n,f,f,d,a
b,n,f,x,p,g,f,f,g,a
b,n,f,x,p,n,f,f,m,a
f,n,f,x,p,n,f,f,m,a
b,n,f,x,p,g,f,f,m,u
b,n,f,x,p,n,f,f,d,a
b,n,f,x,p,n,f,f,g,u
b,n,f,x,p,g,f,f,d,a
f,n,f,x,p,n,f,f,d,a
f,n,f,x,p,n,f,f,m,a
b,n,f,x,p,g,f,f,m,u
f,n,f,x,p,n,f,f,d,a
f,n,f,x,p,g,f,f,d,u
f,n,f,x,p,n,f,f,g,a
f,n,f,x,p,n,f,f,g,a
f,n,f,x,p,g,f,f,d,a
f,n,f,x,p,g,f,f,d,a
f,n,f,x,p,n,f,f,g,a
f,n,f,x,p,g,f,f,m,a
b,n,f,x,p,g,f,f,m,u
b,n,f,x,p,n,f,f,m,a
b,n,f,x,p,g,f,f,d,u
f,n,f,x,p,g,f,f,d,u
f,n,f,x,p,g,f,f,d,u
f,n,f,x,p,n,f,f,m,u
b,n,f,x,p,g,f,f,g,a
b,n,f,x,p,n,f,f,d,a
f,n,f,x,p,g,f,f,m,a
b,n,f,x,p,n,f,f,d,a
f,n,f,x,p,g,f,f,m,a
f,n,f,x,p,g,f,f,d,u
b,n,f,x,p,g,f,f,g,u
f,n,f,x,p,n,f,f,g,a
b,n,f,x,p,n,f,f,m,u
f,n,f,x,p,n,f,f,d,a
f,n,f,x,p,g,f,f,g,a
b,n,f,x,p,g,f,f,g,u
b,n,f,x,p,n,f,f,m,a
f,n,f,x,p,n,f,f,g,u
f,n,f,x,p,n,f,f,d,u
b,n,f,x,p,n,f,f,d,u
f,n,f,x,p,g,f,f,d,a
b,n,f,x,p,n,f,f,g,u
b,n,f,x,p,n,f,f,d,a
f,n,f,x,p,g,f,f,g,a
b,n,f,x,p,g,f,f,d,u
x,w,f,d,p,w,f,f,g,u
s,w,f,d,w,w,f,f,g,a
x,w,f,a,w,w,f,f,g,a
x,w,f,d,p,w,f,f,g,u
x,w,f,a,w,w,f,f,g,u
s,w,f,a,p,w,f,f,g,u
x,w,f,a,p,w,f,f,g,a
x,w,f,d,w,w,f,f,g,u
s,w,f,d,w,w,f,f,g,u
s,w,f,a,w,w,f,f,g,a
x,w,f,d,w,w,f,f,g,u
x,w,f,a,w,w,f,f,g,a
x,w,f,d,p,w,f,f,g,a
x,w,f,a,w,w,f,f,g,u
s,w,f,a,w,w,f,f,g,a
x,w,f,d,w,w,f,f,g,u
s,w,f,d,w,w,f,f,g,u
s,w,f,d,w,w,f,f,g,a
x,w,f,a,w,w,f,f,g,u
s,w,f,d,w,w,f,f,g,u
s,w,f,d,w,w,f,f,g,a
s,w,f,d,w,w,f,f,g,a
x,w,f,d,w,w,f,f,g,u
s,w,f,d,p,w,f,f,g,a
x,w,f,a,w,w,f,f,g,u
x,w,f,a,w,w,f,f,g,a
x,w,f,d,w,w,f,f,g,u
s,w,f,d,w,w,f,f,g,a
s,w,f,d,w,w,f,f,g,a
x,w,f,d,w,w,f,f,g,u
s,w,f,d,p,w,f,f,g,a
s,w,f,d,w,w,f,f,g,a
s,w,f,d,p,w,f,f,g,u
s,w,f,a,w,w,f,f,g,a
x,w,f,d,w,w,f,f,g,a
x,w,f,d,p,w,f,f,g,a
s,w,f,a,p,w,f,f,g,u
s,w,f,a,w,w,f,f,g,u
s,w,f,d,p,w,f,f,g,a
s,w,f,a,w,w,f,f,g,u
x,w,f,a,w,w,f,f,g,u
x,w,f,a,p,w,f,f,g,u
s,w,f,a,p,w,f,f,g,a
s,w,f,a,w,w,f,f,g,u
s,w,f,d,p,w,f,f,g,a
s,w,f,d,w,w,f,f,g,a
x,w,f,a,w,w,f,f,g,u
s,w,f,d,p,w,f,f,g,a
s,w,f,d,p,w,f,f,g,u
x,w,f,a,p,w,f,f,g,u
s,w,f,a,w,w,f,f,g,u
s,w,f,a,w,w,f,f,g,u
s,w,f,a,p,w,f,f,g,a
s,w,f,d,w,w,f,f,g,u
x,w,f,d,p,w,f,f,g,a
s,w,f,a,w,w,f,f,g,u
x,w,f,d,w,w,f,f,g,u
s,w,f,a,p,w,f,f,g,a
s,w,f,d,w,w,f,f,g,u
x,w,f,a,p,w,f,f,g,a
x,w,f,a,p,w,f,f,g,a
x,w,f,d,p,w,f,f,g,a
s,w,f,d,w,w,f,f,g,u
s,w,f,d,w,w,f,f,g,u
x,w,f,a,p,w,f,f,g,u
x,w,f,d,w,w,f,f,g,a
s,w,f,d,w,w,f,f,g,u
s,w,f,d,w,w,f,f,g,u
s,w,f,a,w,w,f,f,g,u
s,w,f,a,p,w,f,f,g,u
s,w,f,a,p,w,f,f,g,u
s,w,f,a,w,w,f,f,g,u
s,w,f,d,p,w,f,f,g,u
s,w,f,a,w,w,f,f,g,u
s,w,f,d,w,w,f,f,g,u
s,w,f,d,p,w,f,f,g,u
s,w,f,d,p,w,f,f,g,u
s,w,f,d,w,w,f,f,g,a
s,w,f,a,p,w,f,f,g,a
x,w,f,a,p,w,f,f,g,a
x,w,f,a,p,w,f,f,g,a
s,w,f,a,p,w,f,f,g,u
s,w,f,d,w,w,f,f,g,u
s,w,f,a,p,w,f,f,g,u
x,w,f,a,p,w,f,f,g,a
x,w,f,a,w,w,f,f,g,a
s,w,f,d,p,w,f,f,g,a
x,w,f,d,p,w,f,f,g,u
s,w,f,d,p,w,f,f,g,u
x,w,f,d,w,w,f,f,g,a
s,w,f,d,w,w,f,f,g,a
x,w,f,a,p,w,f,f,g,a
s,w,f,d,w,w,f,f,g,a
x,w,f,d,w,w,f,f,g,a
s,w,f,a,w,w,f,f,g,u
s,w,f,d,w,w,f,f,g,u
x,w,f,a,p,w,f,f,g,u
x,w,f,a,p,w,f,f,g,u
x,w,f,d,p,w,f,f,g,u
s,w,f,d,p,w,f,f,g,a
s,w,f,d,w,w,f,f,g,u
s,w,f,a,w,w,f,f,g,u
x,w,f,a,p,w,f,f,g,a
x,w,f,a,p,w,f,f,g,a
x,w,f,d,p,w,f,f,g,u
s,w,f,d,w,w,f,f,g,u
s,w,f,d,w,w,f,f,g,u
s,w,f,a,p,w,f,f,g,a
s,w,f,a,p,w,f,f,g,a
s,w,f,d,p,w,f,f,g,u
s,w,f,a,p,w,f,f,g,u
s,w,f,a,w,w,f,f,g,a
s,w,f,a,w,w,f,f,g,u
x,w,f,d,p,w,f,f,g,u
x,w,f,a,p,w,f,f,g,u
x,w,f,a,p,w,f,f,g,u
s,w,f,a,w,w,f,f,g,u
s,w,f,a,w,w,f,f,g,a
x,w,f,a,w,w,f,f,g,a
x,w,f,d,w,w,f,f,g,a
s,w,f,d,w,w,f,f,g,u
s,w,f,a,w,w,f,f,g,a
s,w,f,d,w,w,f,f,g,u
s,w,f,a,p,w,f,f,g,u
x,w,f,a,p,w,f,f,g,a
s,w,f,d,p,w,f,f,g,u
s,w,f,a,p,w,f,f,g,u
x,w,f,a,w,w,f,f,g,a
s,w,f,d,p,w,f,f,g,u
s,w,f,d,w,w,f,f,g,u
x,w,f,d,p,w,f,f,g,u
s,w,f,a,w,w,f,f,g,u
x,w,f,a,w,w,f,f,g,u
s,w,f,d,w,w,f,f,g,a
s,w,f,d,w,w,f,f,g,u
x,w,f,d,w,w,f,f,g,u
x,w,f,a,p,w,f,f,g,a
x,w,f,d,p,w,f,f,g,u
x,w,f,d,w,w,f,f,g,a
s,w,f,d,w,w,f,f,g,u
x,w,f,d,p,w,f,f,g,a
x,w,f,a,w,w,f,f,g,u
x,w,f,a,p,w,f,f,g,a
x,w,f,d,w,w,f,f,g,u
s,w,f,a,p,w,f,f,g,a
s,w,f,a,p,w,f,f,g,u
x,w,f,d,p,w,f,f,g,u
s,w,f,d,w,w,f,f,g,u
s,w,f,a,w,w,f,f,g,u
s,w,f,a,p,w,f,f,g,a
s,w,f,a,p,w,f,f,g,u
s,w,f,d,p,w,f,f,g,a
x,w,f,d,w,w,f,f,g,a
x,w,f,d,w,w,f,f,g,a
x,w,f,a,w,w,f,f,g,u
s,w,f,d,w,w,f,f,g,a
s,w,f,d,p,w,f,f,g,a
s,w,f,d,p,w,f,f,g,a
s,w,f,a,w,w,f,f,g,a
x,w,f,a,p,w,f,f,g,u
x,w,f,a,p,w,f,f,g,a
s,w,f,a,w,w,f,f,g,u
s,w,f,d,p,w,f,f,g,a
x,w,f,a,w,w,f,f,g,u
s,w,f,d,w,w,f,f,g,u
x,w,f,a,w,w,f,f,g,u
x,w,f,d,p,w,f,f,g,u
s,w,f,d,p,w,f,f,g,a
s,w,f,d,p,w,f,f,g,u
s,w,f,d,p,w,f,f,g,a
s,w,f,a,p,w,f,f,g,a
x,w,f,d,w,w,f,f,g,a
s,w,f,d,p,w,f,f,g,a
s,w,f,a,w,w,f,f,g,u
x,w,f,a,w,w,f,f,g,u
s,w,f,d,w,w,f,f,g,a
s,w,f,d,p,w,f,f,g,u
x,w,f,d,p,w,f,f,g,a
s,w,f,a,p,w,f,f,g,u
s,w,f,a,p,w,f,f,g,a
s,w,f,a,w,w,f,f,g,u
s,w,f,a,w,w,f,f,g,u
x,w,f,d,p,w,f,f,g,u
x,w,f,d,p,w,f,f,g,a
x,w,f,a,p,w,f,f,g,u
x,w,f,a,w,w,f,f,g,u
x,w,f,a,w,w,f,f,g,a
s,w,f,d,p,w,f,f,g,u
x,w,f,a,p,w,f,f,g,u
s,w,f,a,p,w,f,f,g,a
s,w,f,a,w,w,f,f,g,a
x,w,f,d,p,w,f,f,g,u
s,w,f,a,p,w,f,f,g,u
s,w,f,a,w,w,f,f,g,a
x,w,f,d,p,w,f,f,g,u
s,w,f,d,p,w,f,f,g,u
s,w,f,a,w,w,f,f,g,a
s,w,f,a,p,w,f,f,g,a
s,w,f,d,p,w,f,f,g,u
x,w,f,d,w,w,f,f,g,u
s,w,f,a,w,w,f,f,g,u
s,w,f,d,p,w,f,f,g,a
x,w,f,d,p,w,f,f,g,a
s,w,f,d,w,w,f,f,g,u
x,w,f,d,w,w,f,f,g,a
s,w,f,d,w,w,f,f,g,u
s,w,f,a,p,w,f,f,g,a
s,w,f,a,w,w,f,f,g,a
s,w,f,d,w,w,f,f,g,a
x,w,f,a,p,w,f,f,g,u
x,w,f,d,p,w,f,f,g,u
x,w,f,a,p,w,f,f,g,a
s,w,f,d,p,w,f,f,g,u
s,w,f,a,p,w,f,f,g,u
s,w,f,a,w,w,f,f,g,u
s,w,f,a,p,w,f,f,g,a
x,w,f,a,w,w,f,f,g,a
s,w,f,a,p,w,f,f,g,a
x,w,f,d,w,w,f,f,g,u
s,w,f,d,w,w,f,f,g,u
s,w,f,a,p,w,f,f,g,u
x,w,f,a,w,w,f,f,g,a
s,w,f,a,w,w,f,f,g,u
x,w,f,d,p,w,f,f,g,u
s,w,f,a,w,w,f,f,g,u
x,w,f,d,w,w,f,f,g,u
x,w,f,a,w,w,f,f,g,u
s,w,f,a,p,w,f,f,g,u
x,w,f,a,p,w,f,f,g,a
s,w,f,d,p,w,f,f,g,u
s,w,f,d,w,w,f,f,g,a
s,w,f,a,w,w,f,f,g,a
x,w,f,a,w,w,f,f,g,u
s,w,f,a,p,w,f,f,g,u
s,w,f,d,p,w,f,f,g,a
s,w,f,d,w,w,f,f,g,a
s,w,f,d,w,w,f,f,g,a
x,w,f,a,w,w,f,f,g,u
s,w,f,d,w,w,f,f,g,u
s,w,f,d,w,w,f,f,g,u
s,w,f,d,p,w,f,f,g,a
s,w,f,a,p,w,f,f,g,a
s,w,f,a,p,w,f,f,g,a
x,w,f,d,p,w,f,f,g,a
s,w,f,a,w,w,f,f,g,a
s,w,f,d,p,w,f,f,g,a
x,w,f,a,p,w,f,f,g,a
x,w,f,a,p,w,f,f,g,u
x,w,f,d,w,w,f,f,g,u
s,w,f,a,w,w,f,f,g,u
x,w,f,a,p,w,f,f,g,a
x,w,f,d,w,w,f,f,g,a
x,w,f,d,p,w,f,f,g,u
s,w,f,d,p,w,f,f,g,u
s,w,f,a,w,w,f,f,g,u
x,w,f,d,w,w,f,f,g,a
x,w,f,d,w,w,f,f,g,a
s,w,f,a,w,w,f,f,g,a
s,w,f,d,p,w,f,f,g,a
x,w,f,d,w,w,f,f,g,u
s,w,f,d,p,w,f,f,g,a
x,w,f,d,p,w,f,f,g,u
x,w,f,d,w,w,f,f,g,u
x,w,f,a,p,w,f,f,g,a
s,w,f,d,w,w,f,f,g,u
s,w,f,d,w,w,f,f,g,a
s,w,f,a,w,w,f,f,g,u
s,w,f,a,w,w,f,f,g,a
s,w,f,a,w,w,f,f,g,u
x,w,f,a,w,w,f,f,g,u
x,w,f,a,p,w,f,f,g,a
x,w,f,d,p,w,f,f,g,u
s,w,f,d,w,w,f,f,g,u
x,w,f,d,p,w,f,f,g,u
x,w,f,a,w,w,f,f,g,u
s,w,f,d,p,w,f,f,g,u
s,w,f,a,w,w,f,f,g,a
s,w,f,a,w,w,f,f,g,u
x,w,f,d,p,w,f,f,g,a
x,w,f,a,p,w,f,f,g,u
x,w,f,d,p,w,f,f,g,a
s,w,f,d,w,w,f,f,g,a
s,w,f,d,p,w,f,f,g,a
x,w,f,a,p,w,f,f,g,a
s,w,f,d,w,w,f,f,g,u
x,w,f,a,w,w,f,f,g,a
s,w,f,d,w,w,f,f,g,a
x,w,f,a,p,w,f,f,g,u
x,w,f,a,p,w,f,f,g,u
s,w,f,a,p,w,f,f,g,a
x,w,f,a,p,w,f,f,g,u
s,w,f,d,p,w,f,f,g,a
x,w,f,a,p,w,f,f,g,a
x,w,f,d,p,w,f,f,g,a
x,w,f,a,w,w,f,f,g,a
x,w,f,a,p,w,f,f,g,u
s,w,f,d,w,w,f,f,g,u
s,w,f,d,p,w,f,f,g,a
x,w,f,d,w,w,f,f,g,u
s,w,f,a,w,w,f,f,g,u
x,w,f,d,p,w,f,f,g,a
s,w,f,d,p,w,f,f,g,u
s,w,f,d,p,w,f,f,g,a
x,w,f,a,p,w,f,f,g,u
x,w,f,d,w,w,f,f,g,a
x,w,f,d,p,w,f,f,g,a
x,w,f,a,p,w,f,f,g,u
s,w,f,a,p,w,f,f,g,a
x,w,f,a,w,w,f,f,g,a
s,w,f,d,w,w,f,f,g,u
x,w,f,d,w,w,f,f,g,a
s,w,f,a,w,w,f,f,g,u
s,w,f,a,p,w,f,f,g,a
x,w,f,a,p,w,f,f,g,u
x,w,f,d,w,w,f,f,g,a
s,w,f,d,w,w,f,f,g,a
x,w,f,a,w,w,f,f,g,u
s,w,f,a,w,w,f,f,g,u
s,w,f,a,p,w,f,f,g,a
x,w,f,a,w,w,f,f,g,a
s,w,f,a,w,w,f,f,g,a
x,w,f,d,p,w,f,f,g,a
s,w,f,a,p,w,f,f,g,u
x,w,f,d,w,w,f,f,g,a
x,w,f,a,w,w,f,f,g,a
x,w,f,a,p,w,f,f,g,a
s,w,f,a,w,w,f,f,g,a
s,w,f,a,p,w,f,f,g,u
x,w,f,d,p,w,f,f,g,a
x,w,f,a,w,w,f,f,g,u
x,w,f,a,w,w,f,f,g,a
x,w,f,d,w,w,f,f,g,a
s,w,f,d,w,w,f,f,g,u
x,w,f,a,p,w,f,f,g,u
x,w,f,a,w,w,f,f,g,u
x,w,f,d,w,w,f,f,g,a
s,w,f,a,w,w,f,f,g,a
s,w,f,d,w,w,f,f,g,u
x,w,f,d,w,w,f,f,g,a
x,w,f,a,p,w,f,f,g,u
s,w,f,a,p,w,f,f,g,a
s,w,f,a,p,w,f,f,g,u
s,w,f,a,p,w,f,f,g,u
s,w,f,d,p,w,f,f,g,a
s,w,f,d,w,w,f,f,g,a
x,w,f,d,p,w,f,f,g,u
x,w,f,d,w,w,f,f,g,u
x,w,f,a,w,w,f,f,g,a
x,w,f,a,w,w,f,f,g,a
s,w,f,a,p,w,f,f,g,a
x,w,f,a,p,w,f,f,g,u
s,w,f,d,w,w,f,f,g,u
x,w,f,d,w,w,f,f,g,u
x,k,f,a,p,w,f,f,g,u
x,k,f,a,p,w,f,f,g,a
f,l,f,a,w,w,f,f,g,a
f,l,f,a,w,w,f,f,g,u
f,l,f,a,p,w,f,f,g,u
x,l,f,a,w,w,f,f,g,u
x,l,f,a,w,w,f,f,g,u
f,k,f,a,p,w,f,f,g,a
x,l,f,a,w,w,f,f,g,a
f,k,f,a,p,w,f,f,g,a
f,l,f,a,p,w,f,f,g,a
f,k,f,a,w,w,f,f,g,a
x,k,f,a,w,w,f,f,g,a
x,k,f,a,w,w,f,f,g,a
f,l,f,a,w,w,f,f,g,a
f,k,f,a,w,w,f,f,g,u
x,k,f,a,p,w,f,f,g,u
f,k,f,a,w,w,f,f,g,u
x,l,f,a,p,w,f,f,g,u
f,k,f,a,p,w,f,f,g,u
f,k,f,a,p,w,f,f,g,a
x,l,f,a,p,w,f,f,g,u
x,k,f,a,w,w,f,f,g,a
x,k,f,a,p,w,f,f,g,a
x,k,f,a,w,w,f,f,g,a
f,k,f,a,p,w,f,f,g,u
x,l,f,a,w,w,f,f,g,u
x,l,f,a,p,w,f,f,g,a
x,l,f,a,w,w,f,f,g,a
x,l,f,a,w,w,f,f,g,u
f,l,f,a,p,w,f,f,g,a
x,l,f,a,w,w,f,f,g,u
x,l,f,a,p,w,f,f,g,u
f,k,f,a,w,w,f,f,g,a
f,l,f,a,p,w,f,f,g,u
x,l,f,a,w,w,f,f,g,a
f,k,f,a,w,w,f,f,g,a
x,k,f,a,p,w,f,f,g,u
x,k,f,a,w,w,f,f,g,u
f,l,f,a,p,w,f,f,g,a
f,l,f,a,p,w,f,f,g,u
x,l,f,a,w,w,f,f,g,a
f,k,f,a,w,w,f,f,g,u
x,l,f,a,p,w,f,f,g,a
f,k,f,a,p,w,f,f,g,u
f,l,f,a,p,w,f,f,g,a
x,l,f,a,w,w,f,f,g,u
x,l,f,a,w,w,f,f,g,u
x,k,f,a,p,w,f,f,g,u
f,l,f,a,p,w,f,f,g,a
x,k,f,a,p,w,f,f,g,u
x,k,f,a,w,w,f,f,g,a
x,k,f,a,w,w,f,f,g,u
x,l,f,a,w,w,f,f,g,u
f,k,f,a,p,w,f,f,g,u
x,l,f,a,p,w,f,f,g,a
x,l,f,a,w,w,f,f,g,a
x,k,f,a,p,w,f,f,g,u
x,k,f,a,p,w,f,f,g,a
f,l,f,a,p,w,f,f,g,u
x,k,f,a,w,w,f,f,g,a
x,l,f,a,w,w,f,f,g,a
x,k,f,a,p,w,f,f,g,u
x,k,f,a,p,w,f,f,g,u
x,k,f,a,w,w,f,f,g,a
x,k,f,a,w,w,f,f,g,u
x,l,f,a,w,w,f,f,g,u
x,k,f,a,p,w,f,f,g,u
f,l,f,a,w,w,f,f,g,a
f,k,f,a,w,w,f,f,g,u
f,l,f,a,w,w,f,f,g,u
f,l,f,a,w,w,f,f,g,a
f,l,f,a,w,w,f,f,g,u
f,l,f,a,p,w,f,f,g,u
f,k,f,a,w,w,f,f,g,a
f,k,f,a,p,w,f,f,g,a
f,l,f,a,w,w,f,f,g,u
x,l,f,a,w,w,f,f,g,a
x,l,f,a,w,w,f,f,g,u
f,k,f,a,p,w,f,f,g,u
f,l,f,a,p,w,f,f,g,a
f,k,f,a,w,w,f,f,g,a
f,l,f,a,p,w,f,f,g,a
x,k,f,a,p,w,f,f,g,u
f,l,f,a,w,w,f,f,g,a
f,l,f,a,w,w,f,f,g,u
f,k,f,a,p,w,f,f,g,a
f,k,f,a,w,w,f,f,g,a
x,l,f,a,p,w,f,f,g,u
x,l,f,a,w,w,f,f,g,a
x,l,f,a,p,w,f,f,g,u
x,k,f,a,p,w,f,f,g,u
f,l,f,a,p,w,f,f,g,a
f,l,f,a,w,w,f,f,g,u
x,k,f,a,w,w,f,f,g,u
f,k,f,a,p,w,f,f,g,a
x,l,f,a,w,w,f,f,g,u
x,l,f,a,p,w,f,f,g,a
f,k,f,a,w,w,f,f,g,a
x,k,f,a,p,w,f,f,g,u
x,k,f,a,p,w,f,f,g,u
x,l,f,a,p,w,f,f,g,u
x,l,f,a,w,w,f,f,g,a
x,k,f,a,p,w,f,f,g,u
x,l,f,a,w,w,f,f,g,a
f,k,f,a,w,w,f,f,g,a
x,k,f,a,p,w,f,f,g,u
f,k,f,a,p,w,f,f,g,u
f,l,f,a,w,w,f,f,g,a
f,l,f,a,w,w,f,f,g,u
f,l,f,a,p,w,f,f,g,a
f,l,f,a,w,w,f,f,g,u
x,k,f,a,w,w,f,f,g,a
f,l,f,a,w,w,f,f,g,a
f,k,f,a,w,w,f,f,g,a
x,k,f,a,w,w,f,f,g,u
x,k,f,a,p,w,f,f,g,u
f,k,f,a,w,w,f,f,g,u
f,l,f,a,w,w,f,f,g,u
x,l,f,a,w,w,f,f,g,u
x,l,f,a,w,w,f,f,g,a
x,k,f,a,p,w,f,f,g,a
f,k,f,a,w,w,f,f,g,a
f,k,f,a,w,w,f,f,g,u
f,l,f,a,p,w,f,f,g,u
x,l,f,a,w,w,f,f,g,a
f,l,f,a,w,w,f,f,g,a
x,l,f,a,p,w,f,f,g,u
x,k,f,a,w,w,f,f,g,a
x,l,f,a,w,w,f,f,g,a
x,l,f,a,p,w,f,f,g,u
x,l,f,a,p,w,f,f,g,u
x,l,f,a,w,w,f,f,g,u
f,l,f,a,w,w,f,f,g,u
x,k,f,a,w,w,f,f,g,u
x,k,f,a,w,w,f,f,g,u
f,k,f,a,p,w,f,f,g,a
f,l,f,a,w,w,f,f,g,a
f,l,f,a,w,w,f,f,g,u
x,k,f,a,w,w,f,f,g,u
f,k,f,a,p,w,f,f,g,u
